iso3,topic,country_total_votes_2024,country_total_votes_2025,world_total_votes_2025,country_yes_pct_2024,country_yes_pct_2025,country_yes_pct_change,world_yes_pct_2024,world_yes_pct_2025,world_yes_pct_change,gap_vs_world_yes_2024,gap_vs_world_yes_2025,abs_gap_change
AUT,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
AUT,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
BEL,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
BEL,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
BEL,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
BEL,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
BEL,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
BEL,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
BEL,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
BEL,SOCIAL DEVELOPMENT,8,24,4224,50.0,87.5,37.5,75.3,93.6,18.3,-25.3,-6.1,-19.2
BEL,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
BEL,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
BEL,HUMANITARIAN AID AND RELIEF,5,16,2745,100.0,93.8,-6.2,82.9,87.4,4.5,17.1,6.4,-10.7
BEL,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,64.5,78.7,14.2,77.3,81.3,4.1,-12.8,-2.6,-10.1
BEL,SOCIAL CONDITIONS AND EQUITY,20,35,6127,50.0,80.0,30.0,71.1,91.6,20.4,-21.1,-11.6,-9.6
BEL,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
BEL,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
BEL,INTERNATIONAL RELATIONS,31,48,8074,64.5,79.2,14.7,75.9,84.2,8.3,-11.4,-5.1,-6.4
BEL,POLITICAL AND LEGAL QUESTIONS,80,131,22664,61.3,72.5,11.3,78.5,84.4,5.9,-17.3,-11.9,-5.4
BEL,POLITICAL EVENTS AND ISSUES,16,21,3546,56.2,76.2,19.9,66.1,81.8,15.7,-9.8,-5.6,-4.3
BEL,HUMAN RIGHTS,17,19,3260,47.1,68.4,21.4,69.6,87.5,17.9,-22.5,-19.1,-3.4
BEL,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
BEL,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
BEL,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,100.0,100.0,0.0,82.9,84.5,1.6,17.1,15.5,-1.6
BEL,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
BEL,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
BEL,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,81.2,6.2,85.5,90.7,5.1,-10.5,-9.4,-1.1
BEL,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
BEL,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,58.5,59.5,1.0,80.6,83.8,3.2,-22.1,-24.3,2.3
BEL,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
BEL,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
BEL,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
BEL,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
BEL,INTERNATIONAL LAW,11,44,7745,81.8,72.7,-9.1,79.0,85.8,6.8,2.8,-13.0,10.2
BEL,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
BGR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
BGR,DEVELOPMENT,7,43,7917,28.6,86.0,57.5,76.3,93.7,17.4,-47.8,-7.7,-40.1
BGR,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
BGR,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
BGR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,44,8097,40.0,84.1,44.1,79.8,93.1,13.4,-39.8,-9.0,-30.7
BGR,SOCIAL DEVELOPMENT,8,24,4224,37.5,83.3,45.8,75.3,93.6,18.3,-37.8,-10.3,-27.6
BGR,ECONOMIC CONDITIONS,2,10,1978,50.0,80.0,30.0,85.1,91.2,6.0,-35.1,-11.2,-24.0
BGR,INTERNATIONAL TRADE,3,5,1087,33.3,60.0,26.7,80.9,85.5,4.6,-47.5,-25.5,-22.1
BGR,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
BGR,HUMANITARIAN AID AND RELIEF,5,16,2745,60.0,81.2,21.2,82.9,87.4,4.5,-22.9,-6.1,-16.8
BGR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,4,904,33.3,50.0,16.7,80.9,82.9,2.0,-47.5,-32.9,-14.7
BGR,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
BGR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,60.0,75.0,15.0,82.9,84.5,1.6,-22.9,-9.5,-13.4
BGR,SOCIAL CONDITIONS AND EQUITY,20,35,6127,45.0,74.3,29.3,71.1,91.6,20.4,-26.1,-17.3,-8.8
BGR,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,58.1,70.2,12.1,77.3,81.3,4.1,-19.2,-11.1,-8.1
BGR,INTERNATIONAL RELATIONS,31,47,8074,61.3,76.6,15.3,75.9,84.2,8.3,-14.6,-7.6,-7.0
BGR,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
BGR,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
BGR,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
BGR,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
BGR,POLITICAL AND LEGAL QUESTIONS,80,130,22664,57.5,64.6,7.1,78.5,84.4,5.9,-21.0,-19.8,-1.2
BGR,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,56.1,59.5,3.4,80.6,83.8,3.2,-24.5,-24.3,-0.2
BGR,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
BGR,POLITICAL EVENTS AND ISSUES,16,20,3546,50.0,65.0,15.0,66.1,81.8,15.7,-16.1,-16.8,0.7
BGR,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
BGR,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
BGR,INTERNATIONAL LAW,11,44,7745,63.6,65.9,2.3,79.0,85.8,6.8,-15.4,-19.9,4.5
BGR,HUMAN RIGHTS,17,19,3260,47.1,57.9,10.8,69.6,87.5,17.9,-22.5,-29.6,7.1
BGR,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
BGR,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
BGR,DISCRIMINATION,9,8,1410,44.4,50.0,5.6,69.5,86.1,16.6,-25.1,-36.1,11.0
BGR,WOMEN'S ADVANCEMENT,1,4,672,100.0,75.0,-25.0,94.1,97.5,3.4,5.9,-22.5,16.5
BGR,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
BIH,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
BIH,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
BIH,DEVELOPMENT,7,44,7917,42.9,86.4,43.5,76.3,93.7,17.4,-33.5,-7.3,-26.1
BIH,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,50.0,84.4,34.4,79.8,93.1,13.4,-29.8,-8.7,-21.1
BIH,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
BIH,ECONOMIC CONDITIONS,2,11,1978,50.0,72.7,22.7,85.1,91.2,6.0,-35.1,-18.4,-16.7
BIH,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
BIH,INTERNATIONAL TRADE,3,6,1087,33.3,50.0,16.7,80.9,85.5,4.6,-47.5,-35.5,-12.1
BIH,SOCIAL DEVELOPMENT,8,24,4224,62.5,91.7,29.2,75.3,93.6,18.3,-12.8,-1.9,-10.9
BIH,HUMANITARIAN AID AND RELIEF,5,16,2745,100.0,93.8,-6.2,82.9,87.4,4.5,17.1,6.4,-10.7
BIH,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
BIH,MAINTENANCE OF PEACE AND SECURITY,31,46,8076,67.7,78.3,10.5,77.3,81.3,4.1,-9.5,-3.1,-6.5
BIH,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
BIH,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,40.0,6.7,80.9,82.9,2.0,-47.5,-42.9,-4.7
BIH,POLITICAL AND LEGAL QUESTIONS,80,130,22664,63.7,73.8,10.1,78.5,84.4,5.9,-14.8,-10.6,-4.2
BIH,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
BIH,INTERNATIONAL RELATIONS,31,47,8074,67.7,78.7,11.0,75.9,84.2,8.3,-8.2,-5.5,-2.7
BIH,SOCIAL CONDITIONS AND EQUITY,20,35,6127,60.0,82.9,22.9,71.1,91.6,20.4,-11.1,-8.7,-2.4
BIH,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
BIH,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,100.0,100.0,0.0,82.9,84.5,1.6,17.1,15.5,-1.6
BIH,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
BIH,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,81.2,6.2,85.5,90.7,5.1,-10.5,-9.4,-1.1
BIH,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
BIH,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
BIH,HUMAN RIGHTS,17,19,3260,58.8,73.7,14.9,69.6,87.5,17.9,-10.7,-13.8,3.1
BIH,POLITICAL EVENTS AND ISSUES,16,20,3546,62.5,75.0,12.5,66.1,81.8,15.7,-3.6,-6.8,3.2
BIH,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
BIH,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,61.0,59.5,-1.5,80.6,83.8,3.2,-19.6,-24.3,4.7
BIH,INTERNATIONAL LAW,11,44,7745,81.8,77.3,-4.5,79.0,85.8,6.8,2.8,-8.5,5.7
BIH,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
BIH,DISCRIMINATION,9,8,1410,55.6,62.5,6.9,69.5,86.1,16.6,-14.0,-23.6,9.6
BIH,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
BIH,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
BLR,WOMEN'S ADVANCEMENT,1,4,672,0.0,100.0,100.0,94.1,97.5,3.4,-94.1,2.5,-91.5
BLR,GENERAL AND NATIONAL LAW,1,8,1423,0.0,87.5,87.5,95.7,94.6,-1.1,-95.7,-7.1,-88.6
BLR,PUBLIC FINANCE,1,4,728,0.0,100.0,100.0,95.7,83.8,-11.9,-95.7,16.2,-79.5
BLR,ENERGY RESOURCES,1,3,539,0.0,100.0,100.0,58.9,95.5,36.6,-58.9,4.5,-54.5
BLR,SPACE SCIENCES,3,5,887,33.3,100.0,66.7,84.9,86.2,1.4,-51.5,13.8,-37.8
BLR,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,0.0,33.3,33.3,95.8,91.7,-4.1,-95.8,-58.3,-37.5
BLR,INTERNATIONAL LAW,11,44,7745,45.5,75.0,29.5,79.0,85.8,6.8,-33.5,-10.8,-22.8
BLR,DEVELOPMENT,7,44,7917,100.0,95.5,-4.5,76.3,93.7,17.4,23.7,1.7,-21.9
BLR,INTERNATIONAL TRADE,3,6,1087,100.0,83.3,-16.7,80.9,85.5,4.6,19.1,-2.1,-17.0
BLR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,100.0,80.0,-20.0,80.9,82.9,2.0,19.1,-2.9,-16.3
BLR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,100.0,66.7,-33.3,57.7,94.1,36.4,42.3,-27.5,-14.9
BLR,ECONOMIC CONDITIONS,2,11,1978,100.0,90.9,-9.1,85.1,91.2,6.0,14.9,-0.2,-14.7
BLR,SCIENCE AND TECHNOLOGY,8,16,2794,50.0,68.8,18.8,85.5,90.7,5.1,-35.5,-21.9,-13.6
BLR,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
BLR,SOCIAL DEVELOPMENT,8,24,4224,87.5,91.7,4.2,75.3,93.6,18.3,12.2,-1.9,-10.2
BLR,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,58.5,71.4,12.9,80.6,83.8,3.2,-22.1,-12.4,-9.6
BLR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,90.0,95.6,5.6,79.8,93.1,13.4,10.2,2.4,-7.8
BLR,POLITICAL EVENTS AND ISSUES,16,21,3546,43.8,66.7,22.9,66.1,81.8,15.7,-22.3,-15.1,-7.2
BLR,POLITICAL AND LEGAL QUESTIONS,79,130,22664,64.6,76.9,12.4,78.5,84.4,5.9,-14.0,-7.5,-6.5
BLR,DEVELOPMENT FINANCE,2,11,2001,100.0,100.0,0.0,85.1,90.9,5.8,14.9,9.1,-5.8
BLR,RESOURCES (GENERAL),1,9,1613,100.0,88.9,-11.1,90.0,96.6,6.6,10.0,-7.7,-2.3
BLR,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
BLR,INTERNATIONAL RELATIONS,30,47,8074,66.7,76.6,9.9,75.9,84.2,8.3,-9.3,-7.6,-1.6
BLR,HUMAN RIGHTS,17,19,3260,64.7,84.2,19.5,69.6,87.5,17.9,-4.9,-3.3,-1.6
BLR,DISCRIMINATION,9,8,1410,66.7,87.5,20.8,69.5,86.1,16.6,-2.9,1.4,-1.5
BLR,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
BLR,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,85.7,93.3,7.6,90.2,96.7,6.5,-4.5,-3.3,-1.1
BLR,SOCIAL CONDITIONS AND EQUITY,20,35,6127,70.0,91.4,21.4,71.1,91.6,20.4,-1.1,-0.1,-1.0
BLR,ENVIRONMENT,3,25,4347,100.0,92.0,-8.0,96.6,96.4,-0.3,3.4,-4.4,1.0
BLR,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,81.2,1.2,82.9,87.4,4.5,-2.9,-6.1,3.2
BLR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,75.0,-5.0,82.9,84.5,1.6,-2.9,-9.5,6.6
BLR,MAINTENANCE OF PEACE AND SECURITY,30,47,8076,73.3,70.2,-3.1,77.3,81.3,4.1,-3.9,-11.1,7.2
BLR,POLLUTION,3,3,503,100.0,66.7,-33.3,95.3,85.5,-9.8,4.7,-18.8,14.1
CAN,RESOURCES (GENERAL),1,9,1613,0.0,100.0,100.0,90.0,96.6,6.6,-90.0,3.4,-86.6
CAN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
CAN,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
CAN,DEVELOPMENT,7,44,7917,28.6,81.8,53.2,76.3,93.7,17.4,-47.8,-11.9,-35.9
CAN,SOCIAL DEVELOPMENT,8,24,4224,37.5,95.8,58.3,75.3,93.6,18.3,-37.8,2.2,-35.6
CAN,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
CAN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,80.0,40.0,79.8,93.1,13.4,-39.8,-13.1,-26.6
CAN,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
CAN,SOCIAL CONDITIONS AND EQUITY,20,35,6127,50.0,88.6,38.6,71.1,91.6,20.4,-21.1,-3.0,-18.1
CAN,MARINE RESOURCES,3,7,1216,66.7,85.7,19.0,95.6,97.4,1.7,-29.0,-11.7,-17.3
CAN,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,51.6,72.3,20.7,77.3,81.3,4.1,-25.7,-9.0,-16.7
CAN,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,71.4,93.3,21.9,90.2,96.7,6.5,-18.8,-3.3,-15.4
CAN,HUMAN RIGHTS,17,19,3260,52.9,84.2,31.3,69.6,87.5,17.9,-16.6,-3.3,-13.3
CAN,INTERNATIONAL TRADE,3,6,1087,33.3,50.0,16.7,80.9,85.5,4.6,-47.5,-35.5,-12.1
CAN,INTERNATIONAL RELATIONS,31,48,8074,54.8,75.0,20.2,75.9,84.2,8.3,-21.1,-9.2,-11.9
CAN,POLLUTION,3,3,503,66.7,66.7,0.0,95.3,85.5,-9.8,-28.6,-18.8,-9.8
CAN,POLITICAL AND LEGAL QUESTIONS,80,131,22664,55.0,70.2,15.2,78.5,84.4,5.9,-23.5,-14.2,-9.3
CAN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,40.0,6.7,80.9,82.9,2.0,-47.5,-42.9,-4.7
CAN,INTERNATIONAL LAW,11,44,7745,63.6,75.0,11.4,79.0,85.8,6.8,-15.4,-10.8,-4.6
CAN,POLITICAL EVENTS AND ISSUES,16,21,3546,56.2,76.2,19.9,66.1,81.8,15.7,-9.8,-5.6,-4.3
CAN,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
CAN,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
CAN,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,81.2,6.2,85.5,90.7,5.1,-10.5,-9.4,-1.1
CAN,ENVIRONMENT,3,25,4347,100.0,92.0,-8.0,96.6,96.4,-0.3,3.4,-4.4,1.0
CAN,GENERAL AND NATIONAL LAW,1,8,1423,100.0,100.0,0.0,95.7,94.6,-1.1,4.3,5.4,1.1
CAN,DEVELOPMENT FINANCE,2,11,2001,50.0,54.5,4.5,85.1,90.9,5.8,-35.1,-36.4,1.3
CAN,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,53.7,54.8,1.1,80.6,83.8,3.2,-26.9,-29.1,2.1
CAN,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,93.8,13.8,82.9,87.4,4.5,-2.9,6.4,3.5
CAN,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
CAN,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
CAN,DISCRIMINATION,9,8,1410,55.6,62.5,6.9,69.5,86.1,16.6,-14.0,-23.6,9.6
CAN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
CAN,PUBLIC FINANCE,1,4,728,100.0,25.0,-75.0,95.7,83.8,-11.9,4.3,-58.8,54.5
CHE,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
CHE,SOCIAL DEVELOPMENT,8,24,4224,25.0,91.7,66.7,75.3,93.6,18.3,-50.3,-1.9,-48.4
CHE,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
CHE,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
CHE,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
CHE,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
CHE,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
CHE,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
CHE,SOCIAL CONDITIONS AND EQUITY,20,35,6127,40.0,85.7,45.7,71.1,91.6,20.4,-31.1,-5.9,-25.3
CHE,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
CHE,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,60.0,87.5,27.5,82.9,84.5,1.6,-22.9,3.0,-19.9
CHE,HUMAN RIGHTS,17,19,3260,41.2,78.9,37.8,69.6,87.5,17.9,-28.4,-8.5,-19.8
CHE,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
CHE,HUMANITARIAN AID AND RELIEF,5,16,2745,60.0,93.8,33.8,82.9,87.4,4.5,-22.9,6.4,-16.5
CHE,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,76.2,26.2,66.1,81.8,15.7,-16.1,-5.6,-10.5
CHE,POLITICAL AND LEGAL QUESTIONS,80,131,22664,63.7,78.6,14.9,78.5,84.4,5.9,-14.8,-5.8,-9.0
CHE,INTERNATIONAL RELATIONS,31,48,8074,64.5,81.2,16.7,75.9,84.2,8.3,-11.4,-3.0,-8.5
CHE,SCIENCE AND TECHNOLOGY,8,16,2794,75.0,87.5,12.5,85.5,90.7,5.1,-10.5,-3.2,-7.4
CHE,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
CHE,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
CHE,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,71.0,80.9,9.9,77.3,81.3,4.1,-6.3,-0.5,-5.8
CHE,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,65.9,73.8,8.0,80.6,83.8,3.2,-14.7,-10.0,-4.7
CHE,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
CHE,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
CHE,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
CHE,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
CHE,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
CHE,GENERAL AND NATIONAL LAW,1,8,1423,100.0,100.0,0.0,95.7,94.6,-1.1,4.3,5.4,1.1
CHE,INTERNATIONAL LAW,11,44,7745,81.8,79.5,-2.3,79.0,85.8,6.8,2.8,-6.2,3.4
CHE,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,100.0,0.0,95.8,91.7,-4.1,4.2,8.3,4.1
CHE,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
CHE,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
CHE,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
CHN,ENERGY RESOURCES,1,3,539,0.0,100.0,100.0,58.9,95.5,36.6,-58.9,4.5,-54.5
CHN,SPACE SCIENCES,3,5,887,33.3,100.0,66.7,84.9,86.2,1.4,-51.5,13.8,-37.8
CHN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,100.0,83.3,-16.7,57.7,94.1,36.4,42.3,-10.8,-31.5
CHN,ENVIRONMENT,3,25,4347,66.7,88.0,21.3,96.6,96.4,-0.3,-30.0,-8.4,-21.6
CHN,INTERNATIONAL LAW,11,44,7745,63.6,86.4,22.7,79.0,85.8,6.8,-15.4,0.6,-14.8
CHN,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,71.4,90.0,18.6,90.2,96.7,6.5,-18.8,-6.7,-12.1
